university,name
http://www.wikidata.org/entity/Q21771877,Office of the Rector (University of Ghent)
http://www.wikidata.org/entity/Q21774103,International Institute for Water and Environmental Engineering
http://www.wikidata.org/entity/Q21825715,National Technical Institute
http://www.wikidata.org/entity/Q21825728,Jawzjan University
http://www.wikidata.org/entity/Q12052930,Applied Economics Research Centre
http://www.wikidata.org/entity/Q12053162,Biyani International Institute of Engineering & Technology
http://www.wikidata.org/entity/Q12060028,Hidayatullah National Law University
http://www.wikidata.org/entity/Q12060410,Hollins University
http://www.wikidata.org/entity/Q12060475,Holy Trinity University
http://www.wikidata.org/entity/Q12060891,Johnson University
http://www.wikidata.org/entity/Q12060998,KIIT
http://www.wikidata.org/entity/Q12061082,Lakeshore Technical College
http://www.wikidata.org/entity/Q12061548,McKendree University
http://www.wikidata.org/entity/Q12069046,Siddaganga Institute of Technology
http://www.wikidata.org/entity/Q12069848,Sri Vasavi Institute of Engineering and Technology
http://www.wikidata.org/entity/Q12073677,Ivano-Frankivsk Theological Academy of Greek-Catholic Church
http://www.wikidata.org/entity/Q12073707,King Daniel of Galicia Ivano-Frankivsk University of Law
http://www.wikidata.org/entity/Q12077279,University of Customs and Finance
http://www.wikidata.org/entity/Q12085525,Bukovinian University
http://www.wikidata.org/entity/Q12100481,State University of Telecommunications
http://www.wikidata.org/entity/Q12101416,Dnipropetrovsk Regional Institute of Public Administration
http://www.wikidata.org/entity/Q12102465,Drohobych Petroleum and Gas College
http://www.wikidata.org/entity/Q12102466,Drohobych Ivan Franko State Pedagogical University
http://www.wikidata.org/entity/Q12104641,Zhytomyr State Technological University
http://www.wikidata.org/entity/Q30294263,Institut des Hautes Etudes de Tunis
http://www.wikidata.org/entity/Q30294264,University Centre of Tamanrasset
http://www.wikidata.org/entity/Q30294265,Time Université
http://www.wikidata.org/entity/Q30294267,Université Arabe des Sciences
http://www.wikidata.org/entity/Q30294270,University College of Aviation and Technology
http://www.wikidata.org/entity/Q30294273,Ecole Supérieure des Etudes Administratives et Commerciales
http://www.wikidata.org/entity/Q30294290,Health International Private University
http://www.wikidata.org/entity/Q30294292,Université Montplaisir Tunis
http://www.wikidata.org/entity/Q30294297,South Mediterranean University
http://www.wikidata.org/entity/Q30294304,University Institute of Benin
http://www.wikidata.org/entity/Q30294354,Université Protestante d'Afrique Centrale
http://www.wikidata.org/entity/Q30294362,Ecole d'architecture de Casablanca
http://www.wikidata.org/entity/Q30294437,Universitas Bakti Indonesia
http://www.wikidata.org/entity/Q30294443,Institut Ilmu Sosial dan Ilmu Politik Yapis Biak
http://www.wikidata.org/entity/Q30294743,Al Imam Al Ouzai University
http://www.wikidata.org/entity/Q30294757,Universitas Sunan Giri
http://www.wikidata.org/entity/Q30312790,"Turkey International Islam, Science and Technology University"
http://www.wikidata.org/entity/Q30312829,Istanbul Kent University
http://www.wikidata.org/entity/Q30314090,Jauhar Institute of Medical Sciences
http://www.wikidata.org/entity/Q30314108,Shifa Tameer-e-Millat University
http://www.wikidata.org/entity/Q30314589,Mahadevappa Rampure Medical College
http://www.wikidata.org/entity/Q30314718,Idlib University
http://www.wikidata.org/entity/Q30315038,"All India Institute of Ayurveda, Delhi"
http://www.wikidata.org/entity/Q30320343,Omeo Kumar Das Institute of Social Change and Development
http://www.wikidata.org/entity/Q30321113,Dibrugarh Polytechnic
http://www.wikidata.org/entity/Q30324834,Institute for Veterans and Military Families
http://www.wikidata.org/entity/Q30339210,HRH The Prince Of Wales Institute Of Engineering and Technology
http://www.wikidata.org/entity/Q30532544,Academy of Law Management of the Federal Penal Service of Russia
http://www.wikidata.org/entity/Q30590249,Abadan University of Medical Sciences
http://www.wikidata.org/entity/Q30593798,University of Okara
http://www.wikidata.org/entity/Q30594326,Sri Ramakrishna P. U. College
http://www.wikidata.org/entity/Q30599800,Defence Services Command and Staff College (Bangladesh)
http://www.wikidata.org/entity/Q30612187,Guild of Indian English Writers Editors and Critics
http://www.wikidata.org/entity/Q30625726,"Indian Institute of Information Technology, Bhagalpur"
http://www.wikidata.org/entity/Q30627109,Cluster University of Jammu
http://www.wikidata.org/entity/Q30632331,"ICFAI University, Jaipur"
http://www.wikidata.org/entity/Q30674031,Azerbaijan Tourism and Management University
http://www.wikidata.org/entity/Q20411175,Jāmiʻat al-Malik Khālid
http://www.wikidata.org/entity/Q20411232,University of Jeddah
http://www.wikidata.org/entity/Q20411399,Badr University in Cairo
http://www.wikidata.org/entity/Q20426860,Universitas Darussalam Gontor
http://www.wikidata.org/entity/Q20427373,Sekolah Tinggi Ilmu Ekonomi Indonesia Banjarmasin
http://www.wikidata.org/entity/Q20427714,Al Asyariah Mandar University
http://www.wikidata.org/entity/Q20427724,West Sulawesi University
http://www.wikidata.org/entity/Q20427726,Universitas Widya Dharma
http://www.wikidata.org/entity/Q20432783,Trade Co-operative University of Moldova
http://www.wikidata.org/entity/Q20432785,Tiraspol State University
http://www.wikidata.org/entity/Q20432787,University of European Studies of Moldova
http://www.wikidata.org/entity/Q20432790,Slavonic University of Moldova
http://www.wikidata.org/entity/Q20439228,McDaniel College Budapest
http://www.wikidata.org/entity/Q20458852,Politeknik Tuanku Syed Sirajuddin
http://www.wikidata.org/entity/Q20473310,Brussels Capital University
http://www.wikidata.org/entity/Q20536168,Bukhara University
http://www.wikidata.org/entity/Q20536381,Karshi State University
http://www.wikidata.org/entity/Q20536396,Karakalpak State University
http://www.wikidata.org/entity/Q20552085,Hemchand Yadav Vishwavidyalaya
http://www.wikidata.org/entity/Q20572404,French-Azerbaijani University
http://www.wikidata.org/entity/Q16932785,Mauritius Institute of Training and Development
http://www.wikidata.org/entity/Q16933678,Princely Academy of Iași
http://www.wikidata.org/entity/Q16934243,Monash University Malaysia
http://www.wikidata.org/entity/Q16935354,Narsee Monjee Institute of Management Studies
http://www.wikidata.org/entity/Q16935366,Facultades de Filosofía y Teología de San Miguel
http://www.wikidata.org/entity/Q16935373,Shri Kehavraj Vidyalaya
http://www.wikidata.org/entity/Q16935555,MVN University
http://www.wikidata.org/entity/Q16938304,Institut Pendidikan Guru Kampus Pendidikan Teknik
http://www.wikidata.org/entity/Q16938636,Islamic Azad University of Farahan
http://www.wikidata.org/entity/Q16939054,"National Institute of Pharmaceutical Education and Research, Ahmedabad"
http://www.wikidata.org/entity/Q16941337,National School of Sciences
http://www.wikidata.org/entity/Q16943197,"National Institute of Pharmaceutical Education and Research, Guwahati"
http://www.wikidata.org/entity/Q16944333,Hanoi University of Pharmacy
http://www.wikidata.org/entity/Q16948249,Wijaya Putra University
http://www.wikidata.org/entity/Q16949007,Lorenzo de' Medici School
http://www.wikidata.org/entity/Q16949533,Loyola Jesuit College
http://www.wikidata.org/entity/Q16950679,Markkula Center for Applied Ethics
http://www.wikidata.org/entity/Q16950907,Confederate States Naval Academy
http://www.wikidata.org/entity/Q16951059,MCL College of Arts and Science
http://www.wikidata.org/entity/Q16951256,Medway School of Pharmacy
http://www.wikidata.org/entity/Q16951274,MEF University
http://www.wikidata.org/entity/Q16951974,Cosendai Adventist University
http://www.wikidata.org/entity/Q16952070,Swami Vivekananda Subharti University
http://www.wikidata.org/entity/Q16953025,Tampa College
http://www.wikidata.org/entity/Q16953056,Tansian University Umunya
http://www.wikidata.org/entity/Q16953067,Tanzania Commission for Universities
http://www.wikidata.org/entity/Q16953838,Bristol University
http://www.wikidata.org/entity/Q16954016,Damelin Correspondence College
http://www.wikidata.org/entity/Q16954019,Multimedia University of Kenya
http://www.wikidata.org/entity/Q16958400,Tulane University School of Science and Engineering
http://www.wikidata.org/entity/Q16959083,United Nations System Staff College
http://www.wikidata.org/entity/Q16959367,Kunuz College
http://www.wikidata.org/entity/Q16959471,Unitedworld School of Business
http://www.wikidata.org/entity/Q16959503,University of Advancing Technology
http://www.wikidata.org/entity/Q102347729,Tobruk University
http://www.wikidata.org/entity/Q102347730,Bright Star University
http://www.wikidata.org/entity/Q102347732,Zintan University
http://www.wikidata.org/entity/Q102347733,Fezzan University
http://www.wikidata.org/entity/Q102347734,Al-Rafaq National University
http://www.wikidata.org/entity/Q102347735,Al-Hadra University of Humanities and Applied Sciences
http://www.wikidata.org/entity/Q102347736,Al-Tahadi National Medical University
http://www.wikidata.org/entity/Q102347737,University of Ajdabia
http://www.wikidata.org/entity/Q102347739,Nalut University
http://www.wikidata.org/entity/Q102351328,Jhargram University
http://www.wikidata.org/entity/Q102361725,UCLA Luskin School of Public Affairs
http://www.wikidata.org/entity/Q102412398,Government Siddha Medical College Palayamkottai
http://www.wikidata.org/entity/Q102522267,INTO City University London
http://www.wikidata.org/entity/Q103018862,Kyrgyz National University named after Jusup Balasagyn
http://www.wikidata.org/entity/Q103018870,Kyrgyz State University named after I Arabaev
http://www.wikidata.org/entity/Q103018894,Lao University of Health Sciences
http://www.wikidata.org/entity/Q103019054,Naryn State University named after S Naamatov
http://www.wikidata.org/entity/Q103020392,Universidad Galileo
http://www.wikidata.org/entity/Q103020448,Universidad Rural de Guatemala
http://www.wikidata.org/entity/Q103021075,University of Computer Studies
http://www.wikidata.org/entity/Q103021183,Univerzitet Donja Gorica
http://www.wikidata.org/entity/Q103519800,Sa'adatu Rimi College of Education
http://www.wikidata.org/entity/Q103812474,UCLA Center for Neighborhood Knowledge
http://www.wikidata.org/entity/Q103888153,Kumertau Branch of the Ufa State Aviation Technical University
http://www.wikidata.org/entity/Q103925478,UCLA Lewis Center for Regional Policy Studies
http://www.wikidata.org/entity/Q104093016,Universidad España y México
http://www.wikidata.org/entity/Q104175723,Kazakh Pedagogical Institute
http://www.wikidata.org/entity/Q104206169,Zawiya Thaalibia (Algiers)
http://www.wikidata.org/entity/Q104243322,Wachamo University
http://www.wikidata.org/entity/Q104243342,Oromia State University
http://www.wikidata.org/entity/Q104243349,Mettu University
http://www.wikidata.org/entity/Q104253060,Carpathian University
http://www.wikidata.org/entity/Q104282381,Andres Bonifacio College
http://www.wikidata.org/entity/Q104387855,Stavropol State Pedagogic University
http://www.wikidata.org/entity/Q104433972,Institut supérieur des Arts et Métiers
http://www.wikidata.org/entity/Q104438578,Kenya Institute Of Security & Criminal Justice
http://www.wikidata.org/entity/Q104628992,Istituto Superiore per Imprenditori e Dirigenti di Azienda
http://www.wikidata.org/entity/Q104630399,Universitas Bondowoso
http://www.wikidata.org/entity/Q22929276,Modern University for Technology and Information
http://www.wikidata.org/entity/Q22929364,El Asher University
http://www.wikidata.org/entity/Q22929373,University of Bisha
http://www.wikidata.org/entity/Q22929389,Deraya University
http://www.wikidata.org/entity/Q22929403,Merowe University of Technology - Abdulatif Alhamad
http://www.wikidata.org/entity/Q22948633,MODUL University Dubai
http://www.wikidata.org/entity/Q22979334,Afghanistan Technical Vocational Institute
http://www.wikidata.org/entity/Q23005392,FESC University
http://www.wikidata.org/entity/Q23020566,Abbottabad University of Science and Technology
http://www.wikidata.org/entity/Q23022149,Bennett University
http://www.wikidata.org/entity/Q23043282,Islamic Arabic University
http://www.wikidata.org/entity/Q23043421,Islamic Azad University Kurdistan Province
http://www.wikidata.org/entity/Q23058508,Wellspring University
http://www.wikidata.org/entity/Q23073238,Aysén University
http://www.wikidata.org/entity/Q23073483,Universitat de Perpinyà
http://www.wikidata.org/entity/Q23136317,ISMA University
http://www.wikidata.org/entity/Q23659699,Universidad Austral
http://www.wikidata.org/entity/Q23660710,Campus San Felipe - Universidad de Playa Ancha
http://www.wikidata.org/entity/Q23660711,Campus San Felipe - Universidad de Valparaiso
http://www.wikidata.org/entity/Q23660714,Pontificia Universidad Católica de Valparaíso. Instituto de Arte
http://www.wikidata.org/entity/Q17058724,Janta Vedic College
http://www.wikidata.org/entity/Q17059195,Jharkhand Rai University
http://www.wikidata.org/entity/Q17059629,TESST College of Technology
http://www.wikidata.org/entity/Q17059964,Guizhou Education University
http://www.wikidata.org/entity/Q17060182,Sai Krishna Medical College & Hospital
http://www.wikidata.org/entity/Q17061184,Si Tanka University
http://www.wikidata.org/entity/Q17061929,Kepler
http://www.wikidata.org/entity/Q17062081,Southern Minnesota Normal College
http://www.wikidata.org/entity/Q17062157,Southwest College of Naturopathic Medicine
http://www.wikidata.org/entity/Q17062839,Linton School of Global Business
http://www.wikidata.org/entity/Q17063745,IIC University of Technology
http://www.wikidata.org/entity/Q17063951,Lal Bahadur Shastri Institute of Management
http://www.wikidata.org/entity/Q17063969,Information Technology Institute
http://www.wikidata.org/entity/Q17064145,Lausanne campus
http://www.wikidata.org/entity/Q17064187,Phnom Penh Institute of Technology
http://www.wikidata.org/entity/Q17064413,Kaziranga University
http://www.wikidata.org/entity/Q17064567,"Department of Computer Science and Engineering, Jahangirnagar University"
http://www.wikidata.org/entity/Q17064749,Jamhuriya University of Science and Technology
http://www.wikidata.org/entity/Q17064768,Central Bicol State University of Agriculture Pasacao Campus
http://www.wikidata.org/entity/Q17066097,Isfahan Sepehr College
http://www.wikidata.org/entity/Q17067248,Sokhumi State University
http://www.wikidata.org/entity/Q17067356,Donetsk State Medical University
http://www.wikidata.org/entity/Q17067386,Faculty of Foreign Languages
http://www.wikidata.org/entity/Q17067534,Georgian Aviation University
http://www.wikidata.org/entity/Q17067546,Kelvin Institute of Technology
http://www.wikidata.org/entity/Q17067633,LivingStone International University
http://www.wikidata.org/entity/Q17067747,King Saud University College of Medicine
http://www.wikidata.org/entity/Q17067857,Institute of Geographical Information Systems
http://www.wikidata.org/entity/Q17067883,IQRA National University
http://www.wikidata.org/entity/Q17067952,Isra University
http://www.wikidata.org/entity/Q17067997,Kumar Bhaskar Varman Sanskrit and Ancient Studies University
http://www.wikidata.org/entity/Q17068335,Kabul Education University of Rabbani
http://www.wikidata.org/entity/Q17068553,Dr. Emilio B. Espinosa Sr. Memorial State College of Agriculture and Technology
http://www.wikidata.org/entity/Q17068763,Nahda College
http://www.wikidata.org/entity/Q17068782,Najand Institute of Higher Education
http://www.wikidata.org/entity/Q17069523,"Technological University, Hmawbi"
http://www.wikidata.org/entity/Q17070130,Unnayi Warrier Smaraka Kalanilayam
http://www.wikidata.org/entity/Q17070151,Loyola Institute of Technology and Management
http://www.wikidata.org/entity/Q17070286,Yangon Institute of Education
http://www.wikidata.org/entity/Q17070306,Shahid Sadoughi University of Medical Sciences
http://www.wikidata.org/entity/Q17070468,SIMAD University
http://www.wikidata.org/entity/Q17070624,Madanapalle Institute of Technology and Science
http://www.wikidata.org/entity/Q114212010,Fukui Medical University
http://www.wikidata.org/entity/Q114231278,Doon Business School
http://www.wikidata.org/entity/Q114347097,University of Strasbourg
http://www.wikidata.org/entity/Q114352753,Dallas Art Institute
http://www.wikidata.org/entity/Q114355731,Pen Resource University
http://www.wikidata.org/entity/Q114385531,Tom Mboya University
http://www.wikidata.org/entity/Q114388486,University of Ebolowa
http://www.wikidata.org/entity/Q114436530,Lugansk State Pedagogical University
http://www.wikidata.org/entity/Q114494446,Myanmar Imperial University
http://www.wikidata.org/entity/Q114566582,Fire and Rescue Academy of Malaysia
http://www.wikidata.org/entity/Q114568267,SYEION UNIVERSITY OSHOGBO
http://www.wikidata.org/entity/Q114572571,College Of Natural & Agricultural Sciences
http://www.wikidata.org/entity/Q114658267,Zamzam University of Science and Technology
http://www.wikidata.org/entity/Q114741496,Musashi Institute of Technology
http://www.wikidata.org/entity/Q114756355,Gilgamesh University
http://www.wikidata.org/entity/Q114756495,Al-Maaqal University
http://www.wikidata.org/entity/Q114798594,"PGIMER and Capital Hospital, Bhubaneswar"
http://www.wikidata.org/entity/Q114817413,Mansoura National University
http://www.wikidata.org/entity/Q114822209,Varun Arjun Medical College
http://www.wikidata.org/entity/Q114822210,"F.H. Medical College and Hospital, Agra"
http://www.wikidata.org/entity/Q114822214,"Autonomous State Medical College, Etah"
http://www.wikidata.org/entity/Q114822217,"Government Medical College Badaun, UP"
http://www.wikidata.org/entity/Q114822235,"Rajarshi Dashrath Autonomous State Medical College, Ayodhya"
http://www.wikidata.org/entity/Q114822236,Maharshi Vishwamitra Autonomous State Medical College
http://www.wikidata.org/entity/Q114837747,Yamazaki Gakuen University
http://www.wikidata.org/entity/Q114878252,"Universidad Tecnológica Nacional, Facultad Regional Buenos Aires"
http://www.wikidata.org/entity/Q114957293,University of Economics and Human Sciences in Warsaw
http://www.wikidata.org/entity/Q114973791,Kim Il-sung Higher Party School
http://www.wikidata.org/entity/Q115024241,Universidad América Latina
http://www.wikidata.org/entity/Q115035651,Telangana Forest University
http://www.wikidata.org/entity/Q19599644,Ali Institute of Education
http://www.wikidata.org/entity/Q19599696,L. J. Institute of Management Studies
http://www.wikidata.org/entity/Q19599739,PNK College
http://www.wikidata.org/entity/Q19599762,R.D. Engineering College Ghaziabad
http://www.wikidata.org/entity/Q19599770,Rama University
http://www.wikidata.org/entity/Q19599786,Renganayagi Varatharaj College of Engineering
http://www.wikidata.org/entity/Q19599824,Sai Nath University
http://www.wikidata.org/entity/Q19599885,Shaheed Benazir Bhutto University
http://www.wikidata.org/entity/Q19599888,Shaheed Benazir Bhutto University of Veterinary and Animal Sciences
http://www.wikidata.org/entity/Q19599900,Shelton College
http://www.wikidata.org/entity/Q19599915,Shri Jagannath Sanskrit University
http://www.wikidata.org/entity/Q19599970,Srimanta Sankaradeva University of Health Sciences
http://www.wikidata.org/entity/Q19599989,St. Xavier's College of Engineering
http://www.wikidata.org/entity/Q19600070,Constantine 2 University
http://www.wikidata.org/entity/Q19600073,Universite des Sciences Appliquée et Management
http://www.wikidata.org/entity/Q19600076,University College of Azarabadegan
http://www.wikidata.org/entity/Q19600080,University College of Technology Sarawak
http://www.wikidata.org/entity/Q19600083,University of FATA
http://www.wikidata.org/entity/Q19600086,University of Loralai
http://www.wikidata.org/entity/Q19600089,University of Poonch
http://www.wikidata.org/entity/Q19600100,University of Turbat
http://www.wikidata.org/entity/Q19600144,Wellcome Institute for the History of Medicine
http://www.wikidata.org/entity/Q19600169,Women University of Azad Jammu and Kashmir
http://www.wikidata.org/entity/Q19600175,"Xavier University, Bhubaneswar"
http://www.wikidata.org/entity/Q19605644,Moscow Finance and Economics University
http://www.wikidata.org/entity/Q19606253,Reformed Academy in Ghent
http://www.wikidata.org/entity/Q19611735,Konya Hukuk Mektebi
http://www.wikidata.org/entity/Q19611809,British University of Nicosia
http://www.wikidata.org/entity/Q19612448,Selanik Hukuk Mektebi
http://www.wikidata.org/entity/Q19615470,"Instituto Universitario Politécnico ""Santiago Mariño"""
http://www.wikidata.org/entity/Q19627405,Universidad Laica Eloy Alfaro de Manabí
http://www.wikidata.org/entity/Q19633901,Acharyakulam
http://www.wikidata.org/entity/Q107366173,"Koyalchal Sanjay Gandhi Memorial College, Nirsa"
http://www.wikidata.org/entity/Q107377284,Swiss School of Business Research
http://www.wikidata.org/entity/Q107395091,People’s University of Medical & Health Sciences for Women
http://www.wikidata.org/entity/Q107400003,National Skills University
http://www.wikidata.org/entity/Q107429566,ICA Istituto Contemporaneo per le Arti
http://www.wikidata.org/entity/Q107440148,Berlin School of Business and Innovation
http://www.wikidata.org/entity/Q107444354,Université de Nzerekore
http://www.wikidata.org/entity/Q107477983,"Federal College of Education, Katsina"
http://www.wikidata.org/entity/Q107477984,"Federal College of Education, Obudu"
http://www.wikidata.org/entity/Q107488274,Turk DEGS
http://www.wikidata.org/entity/Q107496653,Polo Universitario Grossetano
http://www.wikidata.org/entity/Q107583940,American College of Tax Counsel
http://www.wikidata.org/entity/Q107600970,Antioch Syrian University
http://www.wikidata.org/entity/Q107619233,Aligarh Muslim University: Murshidabad Centre
http://www.wikidata.org/entity/Q107675527,Kohsar University
http://www.wikidata.org/entity/Q107675529,American University of Iraq - Baghdad
http://www.wikidata.org/entity/Q107717843,Trinity University
http://www.wikidata.org/entity/Q107717845,legacy university okija
http://www.wikidata.org/entity/Q107717858,Eko University of Medical and Health Sciences Ijanikin Lagos
http://www.wikidata.org/entity/Q107717874,Atiba University
http://www.wikidata.org/entity/Q107720646,"Cronwn-Hill University Eiyenkorin, kwara State"
http://www.wikidata.org/entity/Q107722017,Egypt University of Informatics
http://www.wikidata.org/entity/Q107723623,Nile university of Nigeria
http://www.wikidata.org/entity/Q107723875,Dominion University
http://www.wikidata.org/entity/Q107724040,PAMO University of Medical Sciences
http://www.wikidata.org/entity/Q107724041,Summit University
http://www.wikidata.org/entity/Q107724043,Top faith university
http://www.wikidata.org/entity/Q107724044,Mudiame University
http://www.wikidata.org/entity/Q107724045,Thomas Adewumi University
http://www.wikidata.org/entity/Q107724046,Michael and Cecilia University
http://www.wikidata.org/entity/Q107724051,Westland University Iwo
http://www.wikidata.org/entity/Q107724052,NOK University
http://www.wikidata.org/entity/Q107724053,Al-Istiqama University
http://www.wikidata.org/entity/Q107724058,Dominican University
http://www.wikidata.org/entity/Q107724073,Havilla University
http://www.wikidata.org/entity/Q107724079,Admiralty University of Nigeria
http://www.wikidata.org/entity/Q107724080,Arthur Javis University
http://www.wikidata.org/entity/Q23717587,Ciudad Universitaria
http://www.wikidata.org/entity/Q23730901,University of La Salle Utopia
http://www.wikidata.org/entity/Q23746441,Universidad de Costa Rica
http://www.wikidata.org/entity/Q23807190,University of Fajar
http://www.wikidata.org/entity/Q23807236,Universitas Putra Indonesia Cianjur
http://www.wikidata.org/entity/Q23807281,Prasetiya Mulya University
http://www.wikidata.org/entity/Q23808450,Uttar Pradesh University of Medical Sciences
http://www.wikidata.org/entity/Q23905971,National Academy of Tourism Banjarmasin
http://www.wikidata.org/entity/Q23905972,STIE Nasional Banjarmasin
http://www.wikidata.org/entity/Q23948496,Orota Hospital
http://www.wikidata.org/entity/Q23975202,Danish Egyptian Dialogue Institute
http://www.wikidata.org/entity/Q24003774,Edificio ATICA
http://www.wikidata.org/entity/Q24018874,Mediateca Universidad de Oviedo
http://www.wikidata.org/entity/Q24019026,Edificio Historico de la Universidad de Oviedo
http://www.wikidata.org/entity/Q24019063,Facultad de Ciencias Del Trabajo
http://www.wikidata.org/entity/Q24019065,Facultad derecho
http://www.wikidata.org/entity/Q24021177,Campus Universitario de Tafira
http://www.wikidata.org/entity/Q24170810,National University of Loja
http://www.wikidata.org/entity/Q24204433,NYU Paris
http://www.wikidata.org/entity/Q38251712,St. John de Britto Institute
http://www.wikidata.org/entity/Q38251806,Williamsburg Technical College
http://www.wikidata.org/entity/Q38251941,"St. Joseph's Community College, Bangalore"
http://www.wikidata.org/entity/Q38284481,University of Athens
http://www.wikidata.org/entity/Q38710002,Rampurhat Government Polytechnic
http://www.wikidata.org/entity/Q38806524,Andover Newton Seminary at Yale Divinity School
http://www.wikidata.org/entity/Q38910026,Democritus University of Thrace Alexandroupolis Campus
http://www.wikidata.org/entity/Q38916258,Knowledge University
http://www.wikidata.org/entity/Q38931749,Catholic University of the North Coquimbo Campus
http://www.wikidata.org/entity/Q39046115,Sri Venkateswara Vedic University
http://www.wikidata.org/entity/Q39046116,Bhakta Kavi Narsinh Mehta University
http://www.wikidata.org/entity/Q39046117,Gujarat University of Transplantation Sciences
http://www.wikidata.org/entity/Q39046129,Kamdhenu University
http://www.wikidata.org/entity/Q39046130,Shri Govind Guru University
http://www.wikidata.org/entity/Q39046336,Sri Konda Laxman Telangana State Horticultural University
http://www.wikidata.org/entity/Q39046365,Sri Karan Narendra Agriculture University
http://www.wikidata.org/entity/Q39047800,Maharaja Bir Bikram University
http://www.wikidata.org/entity/Q39048034,Hemwati Nandan Bahuguna Uttarakhand Medical Education University
http://www.wikidata.org/entity/Q39048112,Uttarakhand Ayurved University
http://www.wikidata.org/entity/Q39048599,P P Savani University
http://www.wikidata.org/entity/Q39054605,"Rajkiya Engineering College, Banda"
http://www.wikidata.org/entity/Q39056078,University of Oklahoma Schusterman Center
http://www.wikidata.org/entity/Q39060049,Kuwait College of Science and Technology
http://www.wikidata.org/entity/Q39081348,Universidad de la Defensa Nacional
http://www.wikidata.org/entity/Q39091435,"S.N. Sinha College, Jehanabad"
http://www.wikidata.org/entity/Q39091440,Simdega College
http://www.wikidata.org/entity/Q39487333,UNESP Registro
http://www.wikidata.org/entity/Q39491209,Autonomous National University of Mexico Juriquilla Campus
http://www.wikidata.org/entity/Q39650169,Shandong University of Science and Technology Taian Campus
http://www.wikidata.org/entity/Q39754831,Tokyo University of Science - Noda Campus
http://www.wikidata.org/entity/Q39793447,Khalifa University of Science Technology and Research - Sharjah Campus
http://www.wikidata.org/entity/Q39910516,University of KwaZulu-Natal Pietermaritzburg
http://www.wikidata.org/entity/Q39918611,Universita degli Studi Di Cagliari Cittadella Universitaria
http://www.wikidata.org/entity/Q39944799,North China Electric Power University Baoding Campus
http://www.wikidata.org/entity/Q40211067,University of Extremadura - Badajoz Campus
http://www.wikidata.org/entity/Q40211735,Autonomous University of Coahuila - Torreon Campus
http://www.wikidata.org/entity/Q41313704,Universität
http://www.wikidata.org/entity/Q41497702,Karnavati University
http://www.wikidata.org/entity/Q41497728,"Maharashtra National Law University, Aurangabad"
http://www.wikidata.org/entity/Q41497730,"Sandip University, Sijoul"
http://www.wikidata.org/entity/Q41497734,K. K. University
http://www.wikidata.org/entity/Q41498025,Anant National University
http://www.wikidata.org/entity/Q41498032,Akui Kamalabala Women's College
http://www.wikidata.org/entity/Q41498046,Bareilly International University
http://www.wikidata.org/entity/Q41498057,Plastindia International University
http://www.wikidata.org/entity/Q41498328,"Indian Institute of Public Health, Gandhinagar"
http://www.wikidata.org/entity/Q41498521,ITM Vocational University
http://www.wikidata.org/entity/Q41498787,Diu College
http://www.wikidata.org/entity/Q45132187,"School of Medicine, University of Alabama at Birmingham"
http://www.wikidata.org/entity/Q45257903,Apollos University
http://www.wikidata.org/entity/Q45312271,Vivekodayam Boys Higher Secondary School
http://www.wikidata.org/entity/Q45397243,Jamia Al Maqar
http://www.wikidata.org/entity/Q45745121,Istituto di Moda Burgo
http://www.wikidata.org/entity/Q47012059,Traphagen School of Fashion
http://www.wikidata.org/entity/Q47149229,"Milind Mahavidyalaya, Aurangabad"
http://www.wikidata.org/entity/Q47249304,Oslo Metropolitan University
http://www.wikidata.org/entity/Q47285400,National Kaohsiung University of Science and Technology
http://www.wikidata.org/entity/Q47297031,Khulna Govt. Girls College
http://www.wikidata.org/entity/Q47462448,DigiPen Institute of Technology Singapore
http://www.wikidata.org/entity/Q47462591,University of Amran
http://www.wikidata.org/entity/Q47508549,Theatre Royal: Project A
http://www.wikidata.org/entity/Q47526619,Oda Bultum University
http://www.wikidata.org/entity/Q47526984,Universidad Politecnica Metropolitana de Hidalgo
http://www.wikidata.org/entity/Q47531644,University and Historic Precinct of Alcalá de Henares
http://www.wikidata.org/entity/Q47669666,University of Novo Mesto
http://www.wikidata.org/entity/Q48041636,Escuela Nacional de Estudios Superiores
http://www.wikidata.org/entity/Q48441453,Career Point University
http://www.wikidata.org/entity/Q48724401,"Ishakha International University, Bangladesh"
http://www.wikidata.org/entity/Q48727037,Al-Falah University
http://www.wikidata.org/entity/Q48728117,Shaheed Zulfiqar Ali Bhutto University of Law
http://www.wikidata.org/entity/Q48728188,Birsa Munda Tribal University
http://www.wikidata.org/entity/Q48730935,"St. Joseph University, Nagaland"
http://www.wikidata.org/entity/Q48731258,"ICFAI University, Meghalaya"
http://www.wikidata.org/entity/Q48731288,"ICFAI University, Sikkim"
http://www.wikidata.org/entity/Q48731291,Vinayaka Missions Sikkim University
http://www.wikidata.org/entity/Q48731308,"William Carey University, Meghalaya"
http://www.wikidata.org/entity/Q48732108,Mahatma Gandhi University of Medical Sciences & Technology
http://www.wikidata.org/entity/Q48741701,University of the Sacred Heart Gulu
http://www.wikidata.org/entity/Q48743693,"University at Albany, SUNY School of Criminal Justice"
http://www.wikidata.org/entity/Q48756589,Iwate University of Health and Medical Sciences
http://www.wikidata.org/entity/Q48816231,Lincoln American University
http://www.wikidata.org/entity/Q16875454,Hama University
http://www.wikidata.org/entity/Q16879481,National Agriculture University of Ukraine
